,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,wakuban,umaban,ketto_toroku_bango,bamei,umakigo_code,seibetsu_code,hinshu_code,moshoku_code,barei,tozai_shozoku_code,chokyoshi_code,banushi_code,banushimei,futan_juryo,blinker_shiyo_kubun,kishu_code,kishumei_ryakusho,kishu_minarai_code,bataiju,zogen_fugo,zogen_sa,ijo_kubun_code,nyusen_juni,kakutei_chakujun,dochaku_kubun,dochaku_tosu,soha_time,chakusa_code_1,chakusa_code_2,chakusa_code_3,corner_1,corner_2,corner_3,corner_4,tansho_odds,tansho_ninkijun,kakutoku_honshokin,kakutoku_fukashokin,kohan_4f,kohan_3f,aiteuma_joho_1,aiteuma_joho_2,aiteuma_joho_3,time_sa,record_koshin_kubun,kyakushitsu_hantei
205,2023,920,48,13,1,9,2,2,2015105052,ボナヴィーゴ　　　　　　　　　　　　,0,1,1,4,8,3,5486,489033,酒井　孝敏　　　　　　　　　　　　　　　　　　　　　　　　　　　,530,0,21351,大畑慧悟,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
206,2023,920,48,13,1,9,3,3,2018106789,ハルモニア　　　　　　　　　　　　　,0,2,1,4,5,3,5274,0,伊勢　光　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5368,大原浩司,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
207,2023,920,48,13,1,9,4,4,2019106149,グレースブロード　　　　　　　　　　,0,2,1,3,4,3,20659,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
208,2023,920,48,13,1,9,5,5,2019106259,キタノラズベリ　　　　　　　　　　　,0,2,1,2,4,3,20721,0,北所　拓也　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,20628,木之前葵,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
209,2023,920,48,13,1,9,6,6,2018102474,ジャヤワルダナ　　　　　　　　　　　,0,3,1,1,5,3,5486,802008,道地　房男　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
210,2023,920,48,13,1,9,7,7,2017103059,ハクサンブレーヴ　　　　　　　　　　,0,1,1,3,6,3,5668,841030,河崎　五市　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20606,丸山真一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
211,2023,920,48,13,1,10,1,1,2017110142,パディオアヘッド　　　　　　　　　　,0,3,1,7,6,3,20673,490006,門野　重雄　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5435,柿原翔　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
212,2023,920,48,13,1,10,2,2,2018100817,ナムライダテン　　　　　　　　　　　,0,1,1,7,5,3,5274,0,小出水　正男　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
213,2023,920,48,13,1,10,3,3,2017101163,サンチャップリン　　　　　　　　　　,0,3,1,3,6,3,5287,0,岡島　行一　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
214,2023,920,48,13,1,10,4,4,2018100769,デンプシーロール　　　　　　　　　　,0,1,1,3,5,3,5230,0,伊藤　力　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
215,2023,920,48,13,1,10,5,5,2019105506,ノーブルラベンダー　　　　　　　　　,0,2,1,4,4,3,20720,878033,清宮　義男　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,5196,宮下瞳　,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
216,2023,920,48,13,1,10,6,6,2018105984,グランディス　　　　　　　　　　　　,0,3,1,3,5,3,5274,191031,石井　輝昭　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5370,大畑雅章,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
217,2023,920,48,13,1,10,6,7,2017104356,バルドエース　　　　　　　　　　　　,0,1,1,3,6,3,20673,0,伊藤　力　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5053,丸野勝虎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
218,2023,920,48,13,1,10,7,8,2016104187,ララチャン　　　　　　　　　　　　　,0,2,1,3,7,3,5368,0,遠藤　喜和　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,20628,木之前葵,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
219,2023,920,48,13,1,10,7,9,2019100433,マーシテイクオン　　　　　　　　　　,0,1,1,3,4,3,20720,811031,佐藤　好美　　　　　　　　　　　　　　　　　　　　　　　　　　　,530,0,21351,大畑慧悟,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
220,2023,920,48,13,1,10,8,10,2018103433,ラビオンアスール　　　　　　　　　　,0,1,1,6,5,3,5177,0,山野　雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,21236,村上弘樹,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
221,2023,920,48,13,1,10,8,11,2018104796,レヴィーアクイーン　　　　　　　　　,0,2,1,3,5,3,5604,140031,奥田　貴敏　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5543,山田祥雄,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
222,2023,920,48,13,1,11,1,1,2021104355,サンヨウアカヘル　　　　　　　　　　,0,2,1,1,2,3,5214,0,上野　孝展　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5557,加藤聡一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
223,2023,920,48,13,1,11,2,2,2021103457,ソーラレイ　　　　　　　　　　　　　,0,1,1,4,2,3,5281,0,清水　隆雄　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
224,2023,920,48,13,1,11,3,3,2021103738,ミトノウォリアー　　　　　　　　　　,0,1,1,3,2,3,5242,722030,竹内　三年　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
225,2023,920,48,13,1,11,4,4,2021101066,カピタン　　　　　　　　　　　　　　,0,2,1,1,2,3,20673,0,稲葉　光昭　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5489,今井貴大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
226,2023,920,48,13,1,11,5,5,2021100602,モーニングスカイ　　　　　　　　　　,0,2,1,3,2,3,5281,0,崇富商業　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20494,友森翔太,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
227,2023,920,48,13,1,11,6,6,2021102935,モンデフェリシティ　　　　　　　　　,0,2,1,1,2,3,5200,0,近藤　広基　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,5196,宮下瞳　,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
228,2023,920,48,13,1,11,7,7,2021103759,ハーピークオーレ　　　　　　　　　　,0,2,1,1,2,3,5242,0,小林　伸幸　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5324,丹羽克輝,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
229,2023,920,48,13,1,11,8,8,2021103625,ウインジャック　　　　　　　　　　　,0,1,1,4,2,3,5671,0,ＭＲ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5053,丸野勝虎,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
230,2023,920,48,13,1,11,8,9,2021100960,シンコウサクラサク　　　　　　　　　,0,2,1,3,2,3,5242,0,原　さや香　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,21236,村上弘樹,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
231,2023,920,48,13,1,12,1,1,2019102992,テイエムヒロイン　　　　　　　　　　,0,2,1,3,4,3,20466,356002,竹園　正繼　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20258,加藤利征,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
232,2023,920,48,13,1,12,2,2,2019107060,ノリノリアオイ　　　　　　　　　　　,0,2,1,5,4,3,5230,0,ＴｒＹ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5638,塚本征吾,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
233,2023,920,48,13,1,12,3,3,2019104452,ホーリーウェル　　　　　　　　　　　,0,2,1,1,4,3,20728,0,山野　雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,20628,木之前葵,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
234,2023,920,48,13,1,12,4,4,2019105611,カルストンドラマ　　　　　　　　　　,0,1,1,3,4,3,5287,918005,清水　貞光　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5171,岡部誠　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
235,2023,920,48,13,1,12,5,5,2019101789,タマモピューリティ　　　　　　　　　,0,2,1,4,4,3,20728,0,山梨　純一　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5632,浅野皓大,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
236,2023,920,48,13,1,12,5,6,2019105518,マルアドリアティコ　　　　　　　　　,0,1,1,1,4,3,823,0,錦見　日出雄　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,5370,大畑雅章,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
237,2023,920,48,13,1,12,6,7,2018103666,プーフルフル　　　　　　　　　　　　,0,2,1,1,5,3,20720,0,松永　直記　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,5637,深沢杏花,2,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
238,2023,920,48,13,1,12,6,8,2018100473,セゾンデフルール　　　　　　　　　　,0,2,1,3,5,3,5287,0,増田　兼良　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5557,加藤聡一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
239,2023,920,48,13,1,12,7,9,2015100205,スエヒロドラ　　　　　　　　　　　　,0,2,1,3,8,3,5357,830800,ファーストビジョン　　　　　　　　　　　　　　　　　　　　　　　,540,0,20222,尾崎章生,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
240,2023,920,48,13,1,12,7,10,2019100421,フークエラドゥーラ　　　　　　　　　,0,1,1,3,4,3,5263,0,福岡　隆史　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,0,20494,友森翔太,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
241,2023,920,48,13,1,12,8,11,2019104309,マールムキトレウム　　　　　　　　　,0,2,1,4,4,3,5178,815800,ホースケア　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,20606,丸山真一,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
242,2023,920,48,13,1,12,8,12,2019102072,ミツカネラブリー　　　　　　　　　　,0,1,1,5,4,3,823,800007,西川　尚　　　　　　　　　　　　　　　　　　　　　　　　　　　　,530,0,21351,大畑慧悟,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
243,2023,920,30,12,2,1,1,1,2021101272,クラセイバー　　　　　　　　　　　　,0,1,1,1,2,3,5453,550030,倉見　利弘　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5389,岩橋勇二,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
244,2023,920,30,12,2,1,2,2,2021104508,エルバ　　　　　　　　　　　　　　　,0,2,1,4,2,3,5736,334803,ケーエスホールディングス　　　　　　　　　　　　　　　　　　　　,510,0,21344,阿岸潤一,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
245,2023,920,30,12,2,1,3,3,2021102911,ラティサワー　　　　　　　　　　　　,0,1,1,3,2,3,5301,946030,大久保　和夫　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5492,阿部龍　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
246,2023,920,30,12,2,1,4,4,2021102289,ソライロ　　　　　　　　　　　　　　,0,2,1,4,2,3,5749,648031,若林　武雄　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,0,21345,宮内勇樹,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
247,2023,920,30,12,2,1,5,5,2021101276,ヤマショウカリズマ　　　　　　　　　,0,1,1,4,2,3,5688,0,山下　勇　　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5592,小野楓馬,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
248,2023,920,30,12,2,1,6,6,2021106190,ヤザン　　　　　　　　　　　　　　　,0,1,1,1,2,3,886,873030,和田　博美　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5578,落合玄太,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
249,2023,920,30,12,2,1,7,7,2021101841,コモリクイーンダム　　　　　　　　　,0,2,1,1,2,3,5509,0,子守　貴久　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5502,松井伸也,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
250,2023,920,30,12,2,1,8,8,2021102664,エピタキシー　　　　　　　　　　　　,0,1,1,3,2,3,5311,0,松本　光弘　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5411,桑村真明,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
251,2023,920,30,12,2,1,8,9,2021104600,テンケイ　　　　　　　　　　　　　　,0,1,1,1,2,3,5736,0,岡田　孝之　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5371,亀井洋司,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
252,2023,920,30,12,2,2,1,1,2021107190,トリオ　　　　　　　　　　　　　　　,0,1,1,3,2,3,5311,0,池田　賢史　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5411,桑村真明,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
253,2023,920,30,12,2,2,2,2,2021109056,コンチオーサム　　　　　　　　　　　,0,2,1,3,2,3,5108,371803,フォレブルー　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5389,岩橋勇二,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
254,2023,920,30,12,2,2,3,3,2021103553,ジャストチャックル　　　　　　　　　,0,2,1,1,2,3,5689,873033,石井　義人　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5502,松井伸也,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
255,2023,920,30,12,2,2,4,4,2021100856,エイシンノンノ　　　　　　　　　　　,0,2,1,3,2,3,5737,318033,平井　克彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,0,21348,木澤奨　,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
256,2023,920,30,12,2,2,5,5,2021106273,エドヴァルド　　　　　　　　　　　　,0,1,1,3,2,3,5758,168031,渋谷　健作　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5492,阿部龍　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
257,2023,920,30,12,2,2,5,6,2021102758,ティーズハンター　　　　　　　　　　,0,1,1,1,2,3,5688,567033,立山　伸二　　　　　　　　　　　　　　　　　　　　　　　　　　　,520,0,21345,宮内勇樹,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
258,2023,920,30,12,2,2,6,7,2021103411,アプラウゾ　　　　　　　　　　　　　,0,2,1,3,2,3,5364,0,大澤　恒広　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,0,5477,黒沢愛斗,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
259,2023,920,30,12,2,2,6,8,2021102874,ブリリアントゲート　　　　　　　　　,0,1,1,3,2,3,5509,0,田中　定彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5534,石川倭　,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
260,2023,920,30,12,2,2,7,9,2021102876,アラジャイ　　　　　　　　　　　　　,0,1,1,3,2,3,5688,527031,小濱　正智　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5592,小野楓馬,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
261,2023,920,30,12,2,2,7,10,2021102061,スマートアライヴ　　　　　　　　　　,0,1,1,3,2,3,5453,0,大川徹ホールデ　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5286,服部茂史,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
262,2023,920,30,12,2,2,8,11,2021100513,ボルドーネージュ　　　　　　　　　　,0,1,1,7,2,3,5615,0,シグラップ・マネジメ　　　　　　　　　　　　　　　　　　　　　　,520,0,21344,阿岸潤一,3,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
263,2023,920,30,12,2,2,8,12,2021106097,エアインハート　　　　　　　　　　　,0,1,1,3,2,3,20683,0,北原　大史　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5371,亀井洋司,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
264,2023,920,30,12,2,3,1,1,2021100498,エイシンドップラー　　　　　　　　　,0,1,1,1,2,3,5615,318033,平井　克彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,550,0,5502,松井伸也,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0,0,0
